CUSTOM.updateTime,CUSTOM.isPhoto,CUSTOM.isVideo,CUSTOM.hSpeed [m/s],CUSTOM.distance [m],CUSTOM.travelled [m],CUSTOM.hSpeed.running_max [m/s],CALC.hSpeed [m/s],CALC.distance [m],CALC.travelled [m],CALC.distance.running_max [m],CALC.height.running_max [m],OSD.latitude,OSD.longitude,OSD.height [m],OSD.altitude [m],OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycState.RAW,OSD.flycCommand,OSD.flycCommand.RAW,OSD.canIOCWork,OSD.groundOrSky,OSD.isMotorUp,OSD.isSwaveWork,OSD.goHomeStatus,OSD.goHomeStatus.RAW,OSD.isImuPreheated,OSD.isVisionUsed,OSD.voltageWarning,OSD.modeChannel,OSD.isGPSused,OSD.compassError,OSD.waveError,OSD.gpsLevel,OSD.batteryType,OSD.isAcceletorOverRange,OSD.isVibrating,OSD.isBarometerDeadInAir,OSD.isMotorBlocked,OSD.isNotEnoughForce,OSD.isPropellerCatapult,OSD.isGoHomeHeightModified,OSD.isOutOfLimit,OSD.gpsNum,OSD.flightAction,OSD.flightAction.RAW,OSD.motorStartFailedCause,OSD.motorStartFailedCause.RAW,OSD.nonGPSCause,OSD.nonGPSCause.RAW,OSD.isQuickSpin,OSD.battery,OSD.sWaveHeight [m],OSD.flyTime [s],OSD.motorRevolution,OSD.flycVersion,OSD.droneType,OSD.imuInitFailReason,OSD.imuInitFailReason.RAW,OSD.motorFailReason,OSD.motorFailReason.RAW,OSD.ctrlDevice,OSD.ctrlDevice.RAW,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.mode,GIMBAL.mode.RAW,GIMBAL.rollAdjust,GIMBAL.pitchAdjust,GIMBAL.yawAngle,GIMBAL.isAutoCalibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:44.1,,,0.2,0,,0.2,0,0,0,0,0.1,,,0.1,27.9,0.2,0,-0.7,-1.4,0,-122.3,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,0.3,2.6,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:44.2,,,0.2,0,,0.2,0,0,0,0,0.2,,,0.2,28,0.2,0,-0.9,-2.3,0,-122,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,0.4,2.7,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:44.4,,,0.2,0,,0.2,0,0,0,0,0.3,,,0.3,28.1,0.2,0,-1.2,-2.3,-0.8,-121.9,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,0.5,2.8,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:44.5,,,0.2,0,,0.2,0,0,0,0,0.4,,,0.4,28.2,0.2,0,-1.5,-1.6,-1.8,-121.9,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,FALSE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,0,2.9,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:44.6,,,0.2,0,,0.2,0,0,0,0,0.6,,,0.6,28.4,0.2,0,-1.8,-1.2,-2.8,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,FALSE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,0,3,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:44.7,,,0.2,0,,0.2,0,0,0,0,0.8,,,0.8,28.6,0.2,0,-2.1,-1.7,-2.9,-121.5,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,FALSE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,1.2,3.1,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:44.8,,,0.1,0,,0.2,0,0,0,0,1,,,1,28.8,0.1,0,-2.5,-2.1,-1.9,-121.2,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,FALSE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,1.4,3.2,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:44.9,,,0.1,0,,0.2,0,0,0,0,1.3,,,1.3,29.1,0.1,0,-2.8,-2.1,-3,-121.6,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,1.7,3.3,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.0,,,0.1,0,,0.2,0,0,0,0,1.6,,,1.6,29.4,0.1,0,-2.8,-1.9,-3.5,-121.5,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2,3.4,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.1,,,0.1,0,,0.2,0,0,0,0,1.8,,,1.8,29.6,0.1,0,-2.7,-1.9,-3.9,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2.3,3.5,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.2,,,0.1,0,,0.2,0,0,0,0,2.1,,,2.1,29.9,0.1,0,-2.4,-1.9,-3.4,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2.5,3.6,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.3,,,0.1,0,,0.2,0,0,0,0,2.3,,,2.3,30.1,0.1,0,-2.2,-3,-2.4,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2.8,3.7,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.4,,,0.1,0,,0.2,0,0,0,0,2.5,,,2.5,30.3,0.1,0,-1.8,-4.3,-2.1,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,3,3.8,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.5,,,0.1,0,,0.2,0,0,0,0,2.7,,,2.7,30.5,0.1,0,-1.5,-4.7,-2.1,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,3.2,3.9,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.6,,,0.14,0,,0.2,0,0,0,0,2.8,,,2.8,30.6,0.1,-0.1,-1.1,-5,-2,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,3.3,4,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.7,,,0.14,0,,0.2,0,0,0,0,2.9,,,2.9,30.7,0.1,-0.1,-0.6,-4.9,-1.9,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,3.4,4.1,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.8,,,0.14,0,,0.2,0,0,0,0,3,,,3,30.8,0.1,-0.1,-0.2,-4.3,-1.8,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,3.5,4.2,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.9,,,0.14,0,,0.2,0,0,0,0,3,,,2.9,30.7,0.1,-0.1,0,-2.6,-1.4,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,FALSE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,0,4.3,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45.9,,,0.14,0,,0.2,0,0,0,0,3,,,2.9,30.7,0.2,-0.1,0.1,-0.7,-1.6,-121.6,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,FALSE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2,4.4,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46.0,,,0.22,0,,0.22,0,0,0,0,3,,,2.9,30.7,0.2,-0.1,0.1,-0.1,-2.9,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2,4.5,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46.1,,,0.22,0,,0.22,0,0,0,0,3,,,2.9,30.7,0.2,-0.1,0.1,-0.4,-4.6,-121.6,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2,4.6,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46.2,,,0.2,0,,0.22,0,0,0,0,3,,,2.9,30.7,0.2,0,0.1,-1.1,-4.8,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2,4.7,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46.3,,,0.1,0,,0.22,0,0,0,0,3,,,2.9,30.7,0.1,0,0,-1.5,-4.5,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2,4.8,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-121.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46.4,,,0.1,0,,0.22,0,0,0,0,3,,,2.9,30.7,0.1,0,0,-1.6,-4.3,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2,4.9,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-122.2,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46.6,,,0.1,0,,0.22,0,0,0,0,3,,,2.9,30.7,0.1,0,-0.1,-1.7,-4.1,-121.7,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2.1,5,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-125,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46.7,,,0.1,0,,0.22,0,0,0,0,3,,,2.9,30.7,0.1,0,0,-1.9,-3.9,-122.4,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2.1,5.1,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-127.6,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46.8,,,0.2,0,,0.22,0,0,0,0,3,,,2.9,30.7,0.2,0,0,-1.8,-3.8,-124.2,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2.1,5.2,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-129.2,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:46.9,,,0.2,0,,0.22,0,0,0,0,3,,,2.9,30.7,0.2,0,0,-2,-3.6,-126.3,GPS_Atti,6,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,TRUE,0,P,FALSE,FALSE,FALSE,0,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,None,0,None,0,Already,0,FALSE,0,2.1,5.3,1,28,Mavic,MonitorError,0,,0,RC,0,0,0,-130.5,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
